mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__batch_size,param_clf__hidden_layer_sizes,param_clf__learning_rate_init,param_clf__solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
60.3624005317688,0.0,0.0886688232421875,0.0,relu,0.001,auto,"(300, 200, 100)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8770364623739333,0.8770364623739333,0.0,90
46.072410106658936,0.0,0.056905269622802734,0.0,relu,0.001,128,"(256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8960434445306439,0.8960434445306439,0.0,22
46.83924460411072,0.0,0.06009221076965332,0.0,relu,0.001,128,"(256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8863460046547711,0.8863460046547711,0.0,52
119.00057601928711,0.0,0.15595626831054688,0.0,relu,0.001,128,"(512, 256)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9065166795965865,0.9065166795965865,0.0,6
61.59746241569519,0.0,0.15518999099731445,0.0,relu,0.001,128,"(512, 256)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.804499612102405,0.804499612102405,0.0,140
60.70796608924866,0.0,0.06201457977294922,0.0,relu,0.001,128,"(256, 128, 64)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8948797517455391,0.8948797517455391,0.0,25
50.02012634277344,0.0,0.06455802917480469,0.0,relu,0.001,128,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8762606671838634,0.8762606671838634,0.0,95
132.5523054599762,0.0,0.1861882209777832,0.0,relu,0.001,128,"(512, 256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9061287820015516,0.9061287820015516,0.0,7
67.92477989196777,0.0,0.17894959449768066,0.0,relu,0.001,128,"(512, 256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8557020946470132,0.8557020946470132,0.0,133
43.43332624435425,0.0,0.10220551490783691,0.0,relu,0.001,128,"(300, 200, 100)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8902249806051202,0.8902249806051202,0.0,36
86.09120225906372,0.0,0.09023833274841309,0.0,relu,0.001,128,"(300, 200, 100)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.887121799844841,0.887121799844841,0.0,46
59.817049503326416,0.0,0.05818819999694824,0.0,relu,0.001,256,"(256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8898370830100854,0.8898370830100854,0.0,37
24.386198043823242,0.0,0.05892014503479004,0.0,relu,0.001,256,"(256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8568657874321179,0.8568657874321179,0.0,132
161.51146578788757,0.0,0.15448689460754395,0.0,relu,0.001,256,"(512, 256)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9045771916214119,0.9045771916214119,0.0,9
82.05563521385193,0.0,0.14767026901245117,0.0,relu,0.001,256,"(512, 256)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8677269200930954,0.8677269200930954,0.0,123
